Uniq Id,Crawl Timestamp,Job Title,Job Salary,Job Experience Required,Key Skills,Role Category,Location,Functional Area,Industry,Role
ae463609bfd4913c69363f9435a4a7fa,2019-07-06 19:41:13 +0000, Analyst - Ops Excellence, Not Disclosed by Recruiter ,3 - 8 yrs, Automation| Analytical| Six sigma| Data analysis| Black Belt| Conceptualization| Management| Training| Analyst| Excel,Other,Bengaluru,"ITES , BPO , KPO , LPO , Customer Service , Operations","IT-Software, Software Services",Outside Consultant
9e2287b54e983c4180058e06c2ebfe6b,2019-07-06 14:26:03 +0000, Analytics Business Intelligence, Not Disclosed by Recruiter ,10 - 15 yrs, assembly language| Six Sigma| PMP| C| JavaScript| .NET| HTML| Oracle| Python| SQL,Programming & Design,Pune,"IT Software - DBA , Datawarehousing","Recruitment, Staffing",Software Developer
d63d40b9b349baf6a389f73dc676d88a,2019-08-06 01:48:01 +0000, Analytics Manager," 19,00,000 - 30,00,000 PA. ",6 - 11 yrs, analytics| python| data modeling| PD| predictive modeling| predictive analytics| LGD| statistical modeling| ead| model development| machine learning,Analytics & BI,Delhi NCR,Analytics & Business Intelligence,"Banking, Financial Services, Broking",Analytics Manager
63521778f88b831fd827e92491c29fd5,2019-08-04 17:30:33 +0000, Android, Not Disclosed by Recruiter ,2 - 5 yrs, Android,Programming & Design,Ahmedabad,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
a7126684847ad65375db9dd8609da3c2,2019-07-04 13:14:34 +0000, Android Application Developer, Not Disclosed by Recruiter ,2 - 5 yrs, Application Development| Android Application,Programming & Design,Noida,IT Software - Mobile,"Media, Entertainment, Internet",Software Developer
b59fd185eb1b8b4ac56e29808e7ad385,2019-07-05 02:59:28 +0000, Android Apps Development Engineer, Not Disclosed by Recruiter ,3 - 8 yrs, Android Studio| Android Development| GIT,Programming & Design,Pune,IT Software - Mobile,"IT-Software, Software Services",Software Developer
e7a9d8823707e2f620c09254f6822c25,2019-07-04 18:09:54 +0000, Android Developer, Not Disclosed by Recruiter ,2 - 5 yrs, Android,Programming & Design,Kolkata,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
e2a3d128b2db634d4a1707bef6ff1083,2019-07-04 22:59:30 +0000, Android Developer, Not Disclosed by Recruiter ,2 - 5 yrs, Android,Programming & Design,Kolkata,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
66779d0ec25f032ae71c76dd7711a13e,2019-07-06 07:14:17 +0000, Android Developer, Not Disclosed by Recruiter ,1 - 3 yrs, Android,Programming & Design,Pune,IT Software - Mobile,"Oil and Gas, Energy, Power, Infrastructure",Software Developer
3311fef775c8b08be2efb5b9c42783b8,2019-08-04 16:04:54 +0000, Android Developer," 2,50,000 - 3,25,000 PA. ",2 - 3 yrs, Android Application Development| Backend| Android Application| Front End| Unit Testing| Product Design| Problem Solving| Android Development| End User,Programming & Design,Hyderabad,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
bf5471b996abf581d8d890a360a0c06c,2019-07-04 14:25:27 +0000, Android Developer, Not Disclosed by Recruiter ,0 - 1 yrs, Android Application| Android Development| Android Studio| Android SDK| GIT| Google Maps| Google Api| SQLite| Gradle| Core Java,Programming & Design,Ahmedabad,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
45c3719f663b9c13d3522c8e06935b53,2019-07-06 20:08:22 +0000, Android Developer, Not Disclosed by Recruiter ,3 - 7 yrs, Android Developer,Programming & Design,Navi Mumbai,"IT Software - Application Programming , Maintenance","Media, Entertainment, Internet",Software Developer
5767ec08f0cd2cf07c441dee0029a0ef,2019-08-04 13:36:10 +0000, Android Developer," 3,00,000 - 6,00,000 PA. ",3 - 6 yrs, Android Development| Android,Programming & Design,Pune,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
e3a1d46d4f6e0fb841fcd8c8fdb0cfe5,2019-07-04 09:58:56 +0000, Android Developer," 4,50,000 - 6,50,000 PA. ",2 - 4 yrs, Android Development| Android SDK| Android Studio,Programming & Design,Gurgaon,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
d98d2ca64f8d362f89a452cdb793b37c,2019-08-04 15:11:59 +0000, Android Developer, Not Disclosed by Recruiter ,6 - 8 yrs, android sdk| C++| java| ndk| Jenkin| mobile development| JSON| API| Jira| android framework,Programming & Design,"Indore,Bengaluru,Pune,Hyderabad",IT Software - Mobile,"IT-Software, Software Services",Software Developer
668ee13bf01e89ad6ac932b4b940def4,2019-07-05 12:17:24 +0000, Android Developer," 1,00,000 - 6,00,000 PA. ",2 - 4 yrs, Android SDK| JSON| Android Application Development| SQL| Mobile Device Management| Application Architecture,Programming & Design,Pune,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
ff181242b787afc3c0e4711d2bdb4bc0,2019-08-05 23:30:37 +0000, Android Developer," 8,00,000 - 13,00,000 PA. ",5 - 9 yrs, android sdk| rest| json,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
df6e8e27b41682b6c7f3869c6a7f9114,2019-08-06 08:25:59 +0000, Android Developer, Not Disclosed by Recruiter ,2 - 5 yrs, android| btech| iphone| server| analytical| developing| ios| platforms| objective c| web| xml| design| json| programming| development| c| testing| mobile| xcode| application development| eclipse| application| sdk| applications,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
3140e0a346622f358114b86c1dbee623,2019-07-05 12:07:32 +0000, Android Developer, Not Disclosed by Recruiter ,1 - 6 yrs, Android| JSON| Computer science| Mobile development| Unit testing,Programming & Design,Noida,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
b6025929657f79b3671eacc22ac42497,2019-07-07 00:49:07 +0000, Android Developer, Not Disclosed by Recruiter ,2 - 7 yrs, Android| Mobile applications| Time management| Architecture| Manager Technology| OOPS| Javascript| Consultancy,Programming & Design,Mumbai,"IT Software - Application Programming , Maintenance","Advertising, PR, MR, Event Management",Software Developer
35508f50515323ec64461d54d4977745,2019-07-05 10:52:47 +0000, Android Developer, Not Disclosed by Recruiter ,4 - 6 yrs, android| proactive| maintaining| m c a| m sc| specification| web based| good communication| good communication skills| b sc,Programming & Design,"Noida,Noida/Greater Noida","IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
ffe1a3be989cc276a877e9aa0beeaded,2019-07-04 08:45:46 +0000, Android developer, Not Disclosed by Recruiter ,5 - 7 yrs, Android| Process Associate| CV| android application development| android studio| Mail| MNC| c| development| design| application| developer| ui| com| pl| asp| roid| rest| it,Programming & Design,"Gurgaon,Chandigarh","IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
82e0731f1be0f78e75e50fbff0ba02c1,2019-08-05 21:36:48 +0000, Android Developer, Not Disclosed by Recruiter ,2 - 5 yrs, assembly language| Six Sigma| JavaScript| .NET| HTML| Oracle| Python| SQL,Programming & Design,Hyderabad,"IT Software - Application Programming , Maintenance","Medical, Healthcare, Hospitals",Software Developer
9bbe891ef88f2deb044c3dc5723dfa06,2019-07-06 19:39:56 +0000, Android Developer, Not Disclosed by Recruiter ,2 - 5 yrs, assembly language| Six Sigma| PMP| C| JavaScript| .NET| HTML| Oracle| Python| SQL,Programming & Design,Bengaluru,IT Software - Mobile,"IT-Software, Software Services",Software Developer
ccfa1e5f067ace444b342bbf8c3e0cab,2019-08-04 02:03:19 +0000, Android Developer," 3,00,000 - 6,00,000 PA. ",1 - 4 yrs, Automation| Unit Testing| Optimisation| MVP| Android Development| Retrofit| Core Java| NDK| MVC| Android Studio,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
1bb92301fe9c89bcf4ced37b87205d3a,2019-08-04 22:36:51 +0000, Android Developer," 4,00,000 - 8,00,000 PA. ",3 - 5 yrs, Bi| Data Warehousing| OBIEE,Programming & Design,Gurgaon,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
16ce5f088a7d8d7eb362e57ebe08bcba,2019-08-05 22:14:47 +0000, Android Developer, Not Disclosed by Recruiter ,2 - 5 yrs, BPO| Consulting| Tools| Software| ITES| Refrigeration| Real estate| Financial services| Android| Cables,Programming & Design,Chennai,IT Software - System Programming,"Recruitment, Staffing",Software Developer
81a76c9bc77da01e65ce70a6d27e487d,2019-07-05 12:28:02 +0000, Android Developer - Java/sdk, Not Disclosed by Recruiter ,1 - 3 yrs, Android| SDK| Java| Design Patterns| OOAD| Memory Management| Algorithm| Mobile,Programming & Design,Delhi,IT Software - Mobile,"IT-Software, Software Services",Software Developer
3ef2b0b3c76869941af903c1d3ebf7c4,2019-07-05 21:55:23 +0000, Android Developer - SDK, Not Disclosed by Recruiter ,8 - 10 yrs, Android SDK| Content Development| Application Development,Programming & Design,Bengaluru,IT Software - Mobile,"IT-Software, Software Services",Software Developer
3d802c69ff596244cedfc93a1d8027cb,2019-08-05 13:09:51 +0000, ANDROID DEVELOPERS, Not Disclosed by Recruiter ,2 - 5 yrs, Android,Programming & Design,Chennai,"IT Software - Application Programming , Maintenance","Media, Entertainment, Internet",Software Developer
748b0a0ba5b7c6065099079c08d27615,2019-08-05 20:17:47 +0000, Android Lead, Not Disclosed by Recruiter ,4 - 9 yrs, android sdk| development| life cycle| uml| xml| engineering analysis| json| windows| user interface| eclipse,Programming & Design,Chennai,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Team Lead/Technical Lead
421764f10afc6cf467cd0338931c1e30,2019-07-05 02:11:07 +0000, Android Lead, Not Disclosed by Recruiter ,7 - 12 yrs, Android SDK| NDK| JNI| Android| UI design,Programming & Design,Delhi,IT Software - Mobile,"IT-Software, Software Services",Team Lead/Technical Lead
9244c55121a18a8c6c13fefdc5c577e7,2019-07-05 02:58:20 +0000, Angular Developer, Not Disclosed by Recruiter ,0 - 2 yrs, Angularjs| ui developer| user interface developer| Mean Stack Developer| Javascript| jquery| json| Node.Js| HTML| Html5| IOT,Programming & Design,Pune (Viman Nagar) ,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
87d8e024356d17a53dd0cd2e5bac98f0,2019-07-04 09:29:27 +0000, Angular JS Developer, Not Disclosed by Recruiter ,4 - 9 yrs, Angular JS Developer,Programming & Design,Noida,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
3471c97a766f1fdcde11c4d32255f81f,2019-08-04 19:14:10 +0000, Angular Js Developer," 2,00,000 - 3,00,000 PA. ",0 - 2 yrs, Angularjs| CSS| Javascript| HTML,Programming & Design,Chennai,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
bef9ffd7a3703183d949413cd8b48be1,2019-08-05 12:20:26 +0000, Animator, Not Disclosed by Recruiter ,5 - 10 yrs, 3D Animator| Animator| Software packages| 3D character animation| Animation| 3D animation| Time| Production scheduling| Business Executive| Autodesk Maya,Creative,Kolkata,"Design , Creative , User Experience","Recruitment, Staffing",Visualiser
ce902dadadf304495626cee220fd10c2,2019-07-05 00:38:11 +0000, Appian Developer, Not Disclosed by Recruiter ,4 - 6 yrs, appian| project implementation| bpm,Programming & Design,Pune,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
c97e74a5eca60d1602c7bde06b74d654,2019-07-04 06:51:02 +0000, Application Developer, Not Disclosed by Recruiter ,3 - 5 yrs, ABAP| Automation| Billing| Order management| Logistics| Business process| Outsourcing| Agile methodology| Operations| O2C,Programming & Design,Bengaluru,IT Software - Other,"IT-Software, Software Services",Technical Architect
cfab28a30582e49b66f01df09e9ed249,2019-07-07 04:16:41 +0000, Application Developer, Not Disclosed by Recruiter ,2 - 7 yrs, Application Developer,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","Banking, Financial Services, Broking",Software Developer
d4b69486ec89002578ebb1286a0bc0da,2019-07-06 07:59:58 +0000, Application Developer," 3,00,000 - 4,75,000 PA. ",4 - 7 yrs, Application Development| Mobile Application Development| application developer| application programmer,Programming & Design,Pune,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
ec4f0f5f7c603e71f27c7503c30f6f8a,2019-07-04 15:47:27 +0000, Application Developer: Adobe Experience Manager, Not Disclosed by Recruiter ,3 - 5 yrs, Aem| Adobe Experience Manager| Cq5| Technical Management| Design Development| Application Development| DevOps,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
62e4fea9d988ba243bffc3f52e4ffdf4,2019-08-06 00:57:25 +0000, APPLICATION ENGINEER, Not Disclosed by Recruiter ,6 - 8 yrs, APPLICATION ENGINEER,Site Engineering,Pune,"Site Engineering , Project Management",Other,Maintenance Engineer
8ab65d5712e21ed03bdaa9441e730cfe,2019-08-06 05:37:46 +0000, Application Support Manager, Not Disclosed by Recruiter ,3 - 8 yrs, Application support| Payroll| Oracle SQL| RDBMS| Web application| PLSQL| Client interaction| Software implementation| ASP| Ajax,Programming & Design,Mumbai,"IT Software - Application Programming , Maintenance","IT-Software, Software Services",Software Developer
aed1271e1d3e6fed1bad307df01d3d9a,2019-08-06 03:07:32 +0000, AR Caller, Not Disclosed by Recruiter ,1 - 4 yrs, bpo| ar| customer service| us healthcare| ites| customer care| english| kpo| healthcare,Voice,"Hyderabad,Hyderabad/Secunderabad","ITES , BPO , KPO , LPO , Customer Service , Operations","BPO, Call Centre, ITeS",Associate/Senior Associate -(NonTechnical)
3a4b3007dc2cfb82d44e248a4c566f04,2019-07-05 20:21:23 +0000, Architect, Not Disclosed by Recruiter ,1 - 5 yrs, AutoCAD| REVIT| Bim| Design| 2D Drafting| Detailing| Interiors| Commercial Projects,Architectural Services,Delhi,"Architecture , Interior Design","Architecture, Interior Design",Architect
30ed78485883e4cf9338043979c64549,2019-07-06 18:33:53 +0000, Architects, Not Disclosed by Recruiter ,6 - 11 yrs, architecting| performance tuning| os| open source technologies| kernels| debugging| application packages| process automation| middleware,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","Recruitment, Staffing",Technical Architect
dec74b97e816d04cc9484cc84174494f,2019-07-06 19:41:01 +0000, Architects, Not Disclosed by Recruiter ,5 - 10 yrs, Architecture| Commercial buildings| Draughtsman Civil| ITI,Architectural Services,Bengaluru,"Architecture , Interior Design","Real Estate, Property",Architect
d3e558959581159536a32879631dea79,2019-08-06 09:12:46 +0000, Architects, Not Disclosed by Recruiter ,2 - 5 yrs, Automation| Linux| Middleware| Computer science| Infotainment| Embedded C| Performance management| USB| Embedded Linux| Telematics,Programming & Design,"Bengaluru,Hosur","IT Software - Application Programming , Maintenance","Automobile, Auto Anciliary, Auto Components",Technical Architect
2c3d17428e1add2687ac7620a38759ca,2019-07-04 16:57:55 +0000, Area Manager, Not Disclosed by Recruiter ,6 - 8 yrs, Area Manager,Food & Beverage,Delhi NCR (Lawrance Road) ,"Hotels , Restaurants","Travel , Hotels , Restaurants , Airlines , Railways",Banquet Sales Executive/ Manager
877b272e8efc534dde79dd81f52732c9,2019-07-06 13:10:49 +0000, Area Manager, Not Disclosed by Recruiter ,5 - 10 yrs, Area Manager,Retail Sales,Bengaluru,"Sales , Retail , Business Development","Agriculture, Dairy",Sales Executive/Officer
d68a8b106d3d6ec9dc3fbd86b724cdb2,2019-07-06 07:06:15 +0000, Area Manager - Collections / Senior Area Manager - Collections, Not Disclosed by Recruiter ,7 - 10 yrs, Auditing| Monitoring| People management skills| Relationship| Training| Management| Legal| Cost,Retail/Personal Banking,Pune,"Financial Services , Banking , Investments , Insurance","Banking, Financial Services, Broking",Collections Manager
